ANO,MES,EMPRESA,ORIGEM,DESTINO,TARIFA,ASSENTOS
2022,3,GLO,SBRF,SBSP,"421,9",5
2022,3,GLO,SBRF,SBSP,"422,28",1
2022,3,GLO,SBRF,SBSP,"425,9",81
2022,3,GLO,SBRF,SBSP,"426,14",3
2022,3,GLO,SBRF,SBSP,"433,14",2
2022,3,GLO,SBRF,SBSP,"434,9",1
2022,3,GLO,SBRF,SBSP,"434,91",4
2022,3,GLO,SBRF,SBSP,"446,14",25
2022,3,GLO,SBRF,SBSP,"447,14",30
2022,3,GLO,SBRF,SBSP,"450,9",126
2022,3,GLO,SBRF,SBSP,"452,14",3
2022,3,GLO,SBRF,SBSP,"457,9",14
2022,3,GLO,SBRF,SBSP,464,7
2022,3,GLO,SBRF,SBSP,"465,14",1
2022,3,GLO,SBRF,SBSP,"470,9",1
2022,3,GLO,SBRF,SBSP,"482,15",5
2022,3,GLO,SBRF,SBSP,484,5
2022,3,GLO,SBRF,SBSP,"484,14",3
2022,3,GLO,SBRF,SBSP,"486,69",1
2022,3,GLO,SBRF,SBSP,"493,73",2
2022,3,GLO,SBRF,SBSP,"495,9",33
2022,3,GLO,SBRF,SBSP,499,42
2022,3,GLO,SBRF,SBSP,"499,91",14
2022,3,GLO,SBRF,SBSP,"510,14",7
2022,3,GLO,SBRF,SBSP,"511,14",11
2022,3,GLO,SBRF,SBSP,"514,14",1
2022,3,GLO,SBRF,SBSP,"515,14",3
2022,3,GLO,SBRF,SBSP,"517,97",8
2022,3,GLO,SBRF,SBSP,"520,9",31
2022,3,GLO,SBRF,SBSP,"523,9",3
2022,3,GLO,SBRF,SBSP,"526,9",6
2022,3,GLO,SBRF,SBSP,"527,9",1
2022,3,GLO,SBRF,SBSP,"528,9",4
2022,3,GLO,SBRF,SBSP,"531,14",1
2022,3,GLO,SBRF,SBSP,"539,9",1
2022,3,GLO,SBRF,SBSP,"543,75",1
2022,3,GLO,SBRF,SBSP,544,2
2022,3,GLO,SBRF,SBSP,"544,9",4
2022,3,GLO,SBRF,SBSP,"547,9",100
2022,3,GLO,SBRF,SBSP,549,1
2022,3,GLO,SBRF,SBSP,"549,9",31
2022,3,GLO,SBRF,SBSP,"552,9",16
2022,3,GLO,SBRF,SBSP,"554,9",4
2022,3,GLO,SBRF,SBSP,569,8
2022,3,GLO,SBRF,SBSP,"569,91",1
2022,3,GLO,SBRF,SBSP,"575,9",1
2022,3,GLO,SBRF,SBSP,"577,9",7
2022,3,GLO,SBRF,SBSP,"578,9",5
2022,3,GLO,SBRF,SBSP,"581,97",1
2022,3,GLO,SBRF,SBSP,"587,75",6
2022,3,GLO,SBRF,SBSP,"593,9",3
2022,3,GLO,SBRF,SBSP,"595,14",2
2022,3,GLO,SBRF,SBSP,599,28
2022,3,GLO,SBRF,SBSP,"607,9",5
2022,3,GLO,SBRF,SBSP,"615,91",41
2022,3,GLO,SBRF,SBSP,"617,9",33
2022,3,GLO,SBRF,SBSP,"619,9",21
2022,3,GLO,SBRF,SBSP,"620,9",8
2022,3,GLO,SBRF,SBSP,"622,9",6
2022,3,GLO,SBRF,SBSP,"635,9",8
2022,3,GLO,SBRF,SBSP,"638,14",1
2022,3,GLO,SBRF,SBSP,"642,14",2
2022,3,GLO,SBRF,SBSP,"647,9",5
2022,3,GLO,SBRF,SBSP,"648,9",15
2022,3,GLO,SBRF,SBSP,"649,35",3
2022,3,GLO,SBRF,SBSP,"650,9",11
2022,3,GLO,SBRF,SBSP,"653,14",4
2022,3,GLO,SBRF,SBSP,"654,14",2
2022,3,GLO,SBRF,SBSP,"660,14",1
2022,3,GLO,SBRF,SBSP,"666,97",2
2022,3,GLO,SBRF,SBSP,"667,9",35
2022,3,GLO,SBRF,SBSP,669,2
2022,3,GLO,SBRF,SBSP,"672,9",2
2022,3,GLO,SBRF,SBSP,"677,51",12
2022,3,GLO,SBRF,SBSP,"680,9",1
2022,3,GLO,SBRF,SBSP,"696,14",3
2022,3,GLO,SBRF,SBSP,"697,9",4
2022,3,GLO,SBRF,SBSP,"699,14",4
2022,3,GLO,SBRF,SBSP,"699,9",15
2022,3,GLO,SBRF,SBSP,"702,9",4
2022,3,GLO,SBRF,SBSP,"705,9",3
2022,3,GLO,SBRF,SBSP,"709,9",1
2022,3,GLO,SBRF,SBSP,"712,9",16
2022,3,GLO,SBRF,SBSP,"713,9",3
2022,3,GLO,SBRF,SBSP,"719,75",1
2022,3,GLO,SBRF,SBSP,"720,9",5
2022,3,GLO,SBRF,SBSP,"721,14",1
2022,3,GLO,SBRF,SBSP,"727,9",1
2022,3,GLO,SBRF,SBSP,"737,9",9
2022,3,GLO,SBRF,SBSP,"738,97",1
2022,3,GLO,SBRF,SBSP,"739,9",7
2022,3,GLO,SBRF,SBSP,"746,9",2
2022,3,GLO,SBRF,SBSP,"747,91",3
2022,3,GLO,SBRF,SBSP,749,3
2022,3,GLO,SBRF,SBSP,"751,9",11
2022,3,GLO,SBRF,SBSP,"752,14",10
2022,3,GLO,SBRF,SBSP,"761,9",5
2022,3,GLO,SBRF,SBSP,"765,14",2
2022,3,GLO,SBRF,SBSP,"769,9",21
2022,3,GLO,SBRF,SBSP,"771,9",4
2022,3,GLO,SBRF,SBSP,"772,9",1
2022,3,GLO,SBRF,SBSP,"782,9",6
2022,3,GLO,SBRF,SBSP,"783,9",2
2022,3,GLO,SBRF,SBSP,"794,9",15
2022,3,GLO,SBRF,SBSP,"801,14",1
2022,3,GLO,SBRF,SBSP,"804,97",3
2022,3,GLO,SBRF,SBSP,"809,9",13
2022,3,GLO,SBRF,SBSP,"811,9",1
2022,3,GLO,SBRF,SBSP,"816,9",1
2022,3,GLO,SBRF,SBSP,"817,9",13
2022,3,GLO,SBRF,SBSP,"818,14",2
2022,3,GLO,SBRF,SBSP,"818,9",5
2022,3,GLO,SBRF,SBSP,"821,9",1
2022,3,GLO,SBRF,SBSP,"831,9",12
2022,3,GLO,SBRF,SBSP,"841,9",2
2022,3,GLO,SBRF,SBSP,"849,9",16
2022,3,GLO,SBRF,SBSP,"855,9",15
2022,3,GLO,SBRF,SBSP,"857,9",2
2022,3,GLO,SBRF,SBSP,"859,9",1
2022,3,GLO,SBRF,SBSP,"862,9",1
2022,3,GLO,SBRF,SBSP,"863,9",1
2022,3,GLO,SBRF,SBSP,"864,9",4
2022,3,GLO,SBRF,SBSP,"870,14",1
2022,3,GLO,SBRF,SBSP,"875,9",10
2022,3,GLO,SBRF,SBSP,"876,39",1
2022,3,GLO,SBRF,SBSP,"87,72",1
2022,3,GLO,SBRF,SBSP,"884,9",9
2022,3,GLO,SBRF,SBSP,"892,9",5
2022,3,GLO,SBRF,SBSP,"902,9",1
2022,3,GLO,SBRF,SBSP,"906,9",1
2022,3,GLO,SBRF,SBSP,"911,9",1
2022,3,GLO,SBRF,SBSP,"914,14",2
2022,3,GLO,SBRF,SBSP,"920,9",15
2022,3,GLO,SBRF,SBSP,"922,9",1
2022,3,GLO,SBRF,SBSP,"923,14",1
2022,3,GLO,SBRF,SBSP,"924,9",3
2022,3,GLO,SBRF,SBSP,"930,9",11
2022,3,GLO,SBRF,SBSP,"932,9",6
2022,3,GLO,SBRF,SBSP,"934,9",1
2022,3,GLO,SBRF,SBSP,"949,9",8
2022,3,GLO,SBRF,SBSP,"950,9",1
2022,3,GLO,SBRF,SBSP,"954,9",2
2022,3,GLO,SBRF,SBSP,"955,9",1
2022,3,GLO,SBRF,SBSP,"957,9",1
2022,3,GLO,SBRF,SBSP,"968,9",4
2022,3,GLO,SBRF,SBSP,"973,19",8
2022,3,GLO,SBRF,SBSP,"977,9",1
2022,3,GLO,SBRF,SBSP,"995,9",7
2022,3,GLO,SBRF,SBSP,"999,9",10
2022,3,TAM,SBRF,SBSP,100,2
2022,3,TAM,SBRF,SBSP,"1003,9",2
2022,3,TAM,SBRF,SBSP,"1009,9",1
2022,3,TAM,SBRF,SBSP,"1016,9",1
2022,3,TAM,SBRF,SBSP,"1019,9",1
2022,3,TAM,SBRF,SBSP,"1021,9",4
2022,3,TAM,SBRF,SBSP,1028,1
2022,3,TAM,SBRF,SBSP,"1032,9",12
2022,3,TAM,SBRF,SBSP,"1034,9",3
2022,3,TAM,SBRF,SBSP,"1038,9",1
2022,3,TAM,SBRF,SBSP,"1040,89",2
2022,3,TAM,SBRF,SBSP,"1040,9",1
2022,3,TAM,SBRF,SBSP,"1041,9",2
2022,3,TAM,SBRF,SBSP,"1057,9",6
2022,3,TAM,SBRF,SBSP,"1058,9",1
2022,3,TAM,SBRF,SBSP,1059,2
2022,3,TAM,SBRF,SBSP,"1059,9",1
2022,3,TAM,SBRF,SBSP,"1061,88",2
2022,3,TAM,SBRF,SBSP,"1061,9",4
2022,3,TAM,SBRF,SBSP,1070,3
2022,3,TAM,SBRF,SBSP,"1070,89",1
2022,3,TAM,SBRF,SBSP,"1070,9",31
2022,3,TAM,SBRF,SBSP,"1077,9",1
2022,3,TAM,SBRF,SBSP,"1078,9",4
2022,3,TAM,SBRF,SBSP,"1089,9",4
2022,3,TAM,SBRF,SBSP,"1102,9",4
2022,3,TAM,SBRF,SBSP,"1103,9",1
2022,3,TAM,SBRF,SBSP,"1105,9",14
2022,3,TAM,SBRF,SBSP,1107,1
2022,3,TAM,SBRF,SBSP,"110,89",1
2022,3,TAM,SBRF,SBSP,"110,9",2
2022,3,TAM,SBRF,SBSP,"1159,9",2
2022,3,TAM,SBRF,SBSP,"1170,9",2
2022,3,TAM,SBRF,SBSP,"1174,98",1
2022,3,TAM,SBRF,SBSP,1175,3
2022,3,TAM,SBRF,SBSP,"1175,9",7
2022,3,TAM,SBRF,SBSP,"1176,9",7
2022,3,TAM,SBRF,SBSP,"1194,9",2
2022,3,TAM,SBRF,SBSP,"1198,9",2
2022,3,TAM,SBRF,SBSP,"1200,9",3
2022,3,TAM,SBRF,SBSP,1213,3
2022,3,TAM,SBRF,SBSP,"1214,9",3
2022,3,TAM,SBRF,SBSP,"1229,9",14
2022,3,TAM,SBRF,SBSP,"1239,9",1
2022,3,TAM,SBRF,SBSP,"1246,9",1
2022,3,TAM,SBRF,SBSP,"1251,9",1
2022,3,TAM,SBRF,SBSP,"1253,9",6
2022,3,TAM,SBRF,SBSP,"1257,9",1
2022,3,TAM,SBRF,SBSP,"1278,9",4
2022,3,TAM,SBRF,SBSP,"1298,9",1
2022,3,TAM,SBRF,SBSP,"1318,9",2
2022,3,TAM,SBRF,SBSP,"1328,9",1
2022,3,TAM,SBRF,SBSP,"1336,9",5
2022,3,TAM,SBRF,SBSP,"1340,9",1
2022,3,TAM,SBRF,SBSP,"1350,9",1
2022,3,TAM,SBRF,SBSP,"1362,9",1
2022,3,TAM,SBRF,SBSP,"1384,9",2
2022,3,TAM,SBRF,SBSP,"1386,9",9
2022,3,TAM,SBRF,SBSP,139,1
2022,3,TAM,SBRF,SBSP,"1390,9",17
2022,3,TAM,SBRF,SBSP,"1399,9",1
2022,3,TAM,SBRF,SBSP,"1404,9",1
2022,3,TAM,SBRF,SBSP,"1468,9",9
2022,3,TAM,SBRF,SBSP,"1471,9",1
2022,3,TAM,SBRF,SBSP,"1491,9",1
2022,3,TAM,SBRF,SBSP,"1496,89",1
2022,3,TAM,SBRF,SBSP,"1496,9",8
2022,3,TAM,SBRF,SBSP,"1521,9",5
2022,3,TAM,SBRF,SBSP,"1529,9",1
2022,3,TAM,SBRF,SBSP,"155,9",1
2022,3,TAM,SBRF,SBSP,"1584,9",1
2022,3,TAM,SBRF,SBSP,"1592,9",2
2022,3,TAM,SBRF,SBSP,"1596,9",2
2022,3,TAM,SBRF,SBSP,"1603,9",1
2022,3,TAM,SBRF,SBSP,"160,5",1
2022,3,TAM,SBRF,SBSP,"1610,9",2
2022,3,TAM,SBRF,SBSP,"1634,9",2
2022,3,TAM,SBRF,SBSP,"1686,9",1
2022,3,TAM,SBRF,SBSP,"1687,9",1
2022,3,TAM,SBRF,SBSP,"170,9",2
2022,3,TAM,SBRF,SBSP,"1725,9",1
2022,3,TAM,SBRF,SBSP,1729,2
2022,3,TAM,SBRF,SBSP,"1754,9",4
2022,3,TAM,SBRF,SBSP,"1779,07",1
2022,3,TAM,SBRF,SBSP,1848,1
2022,3,TAM,SBRF,SBSP,"186,14",1
2022,3,TAM,SBRF,SBSP,"1882,1",1
2022,3,TAM,SBRF,SBSP,"1883,9",1
2022,3,TAM,SBRF,SBSP,"1897,9",3
2022,3,TAM,SBRF,SBSP,"1970,9",1
2022,3,TAM,SBRF,SBSP,"197,14",1
2022,3,TAM,SBRF,SBSP,"1994,9",7
2022,3,TAM,SBRF,SBSP,"199,9",51
2022,3,TAM,SBRF,SBSP,"199,91",3
2022,3,TAM,SBRF,SBSP,"2025,9",1
2022,3,TAM,SBRF,SBSP,205,1
2022,3,TAM,SBRF,SBSP,"2055,9",1
2022,3,TAM,SBRF,SBSP,"208,9",1
2022,3,TAM,SBRF,SBSP,"2112,9",1
2022,3,TAM,SBRF,SBSP,"2116,9",1
2022,3,TAM,SBRF,SBSP,214,2
2022,3,TAM,SBRF,SBSP,"216,69",2
2022,3,TAM,SBRF,SBSP,"2206,8",1
2022,3,TAM,SBRF,SBSP,"2212,85",1
2022,3,TAM,SBRF,SBSP,"226,88",1
2022,3,TAM,SBRF,SBSP,"226,9",103
2022,3,TAM,SBRF,SBSP,"226,95",1
2022,3,TAM,SBRF,SBSP,"227,9",27
2022,3,TAM,SBRF,SBSP,"2289,8",2
2022,3,TAM,SBRF,SBSP,"235,99",2
2022,3,TAM,SBRF,SBSP,"239,9",2
2022,3,TAM,SBRF,SBSP,"2408,9",1
2022,3,TAM,SBRF,SBSP,"2411,9",5
2022,3,TAM,SBRF,SBSP,"246,9",2
2022,3,TAM,SBRF,SBSP,249,1
2022,3,TAM,SBRF,SBSP,"2511,9",2
2022,3,TAM,SBRF,SBSP,"258,9",458
2022,3,TAM,SBRF,SBSP,"258,92",4
2022,3,TAM,SBRF,SBSP,"261,9",116
2022,3,TAM,SBRF,SBSP,"261,91",3
2022,3,TAM,SBRF,SBSP,"263,9",1
2022,3,TAM,SBRF,SBSP,"268,9",1
2022,3,TAM,SBRF,SBSP,2709,1
2022,3,TAM,SBRF,SBSP,"271,9",2
2022,3,TAM,SBRF,SBSP,"2755,9",2
2022,3,TAM,SBRF,SBSP,280,3
2022,3,TAM,SBRF,SBSP,"280,52",6
2022,3,TAM,SBRF,SBSP,"281,9",8
2022,3,TAM,SBRF,SBSP,"282,9",4
2022,3,TAM,SBRF,SBSP,"282,95",80
2022,3,TAM,SBRF,SBSP,"285,9",1
2022,3,TAM,SBRF,SBSP,"289,9",2
2022,3,TAM,SBRF,SBSP,"293,98",1
2022,3,TAM,SBRF,SBSP,"295,62",4
2022,3,TAM,SBRF,SBSP,"295,9",16
2022,3,TAM,SBRF,SBSP,"296,9",1
2022,3,TAM,SBRF,SBSP,"297,9",3
2022,3,TAM,SBRF,SBSP,298,1
2022,3,TAM,SBRF,SBSP,"298,9",152
2022,3,TAM,SBRF,SBSP,"298,91",2
2022,3,TAM,SBRF,SBSP,"299,9",42
2022,3,TAM,SBRF,SBSP,"300,8",1
2022,3,TAM,SBRF,SBSP,"300,9",1
2022,3,TAM,SBRF,SBSP,"301,9",1
2022,3,TAM,SBRF,SBSP,"305,9",1
2022,3,TAM,SBRF,SBSP,"308,9",1
2022,3,TAM,SBRF,SBSP,309,2
2022,3,TAM,SBRF,SBSP,310,1
2022,3,TAM,SBRF,SBSP,"319,32",1
2022,3,TAM,SBRF,SBSP,"319,38",2
2022,3,TAM,SBRF,SBSP,"320,9",18
2022,3,TAM,SBRF,SBSP,3209,2
2022,3,TAM,SBRF,SBSP,"325,9",10
2022,3,TAM,SBRF,SBSP,"326,9",4
2022,3,TAM,SBRF,SBSP,"327,9",78
2022,3,TAM,SBRF,SBSP,333,1
2022,3,TAM,SBRF,SBSP,"337,9",10
2022,3,TAM,SBRF,SBSP,340,4
2022,3,TAM,SBRF,SBSP,"340,61",2
2022,3,TAM,SBRF,SBSP,"340,9",22
2022,3,TAM,SBRF,SBSP,"341,9",9
2022,3,TAM,SBRF,SBSP,"343,23",1
2022,3,TAM,SBRF,SBSP,"346,68",1
2022,3,TAM,SBRF,SBSP,"346,69",1
2022,3,TAM,SBRF,SBSP,"346,89",3
2022,3,TAM,SBRF,SBSP,"346,98",1
2022,3,TAM,SBRF,SBSP,"347,42",2
2022,3,TAM,SBRF,SBSP,"352,03",2
2022,3,TAM,SBRF,SBSP,"353,9",1
2022,3,TAM,SBRF,SBSP,"356,68",4
2022,3,TAM,SBRF,SBSP,"356,9",2
2022,3,TAM,SBRF,SBSP,"360,99",2
2022,3,TAM,SBRF,SBSP,361,5
2022,3,TAM,SBRF,SBSP,"361,95",9
2022,3,TAM,SBRF,SBSP,"371,9",5
2022,3,TAM,SBRF,SBSP,"375,9",1
2022,3,TAM,SBRF,SBSP,"377,9",11
2022,3,TAM,SBRF,SBSP,"377,91",2
2022,3,TAM,SBRF,SBSP,"378,9",5
2022,3,TAM,SBRF,SBSP,380,1
2022,3,TAM,SBRF,SBSP,"380,27",2
2022,3,TAM,SBRF,SBSP,"384,47",1
2022,3,TAM,SBRF,SBSP,"387,9",2
2022,3,TAM,SBRF,SBSP,"393,67",1
2022,3,TAM,SBRF,SBSP,"395,9",3
2022,3,TAM,SBRF,SBSP,"398,88",1
2022,3,TAM,SBRF,SBSP,"404,66",1
2022,3,TAM,SBRF,SBSP,408,2
2022,3,TAM,SBRF,SBSP,409,1
2022,3,TAM,SBRF,SBSP,"410,9",6
2022,3,TAM,SBRF,SBSP,413,2
2022,3,TAM,SBRF,SBSP,"416,9",1
2022,3,TAM,SBRF,SBSP,"417,58",1
2022,3,TAM,SBRF,SBSP,"421,9",2
2022,3,TAM,SBRF,SBSP,"424,9",6
2022,3,TAM,SBRF,SBSP,"425,89",2
2022,3,TAM,SBRF,SBSP,"425,9",36
2022,3,TAM,SBRF,SBSP,"431,01",1
2022,3,TAM,SBRF,SBSP,"432,9",1
2022,3,TAM,SBRF,SBSP,"432,95",1
2022,3,TAM,SBRF,SBSP,"446,9",4
2022,3,TAM,SBRF,SBSP,"448,99",3
2022,3,TAM,SBRF,SBSP,"449,9",31
2022,3,TAM,SBRF,SBSP,"449,91",2
2022,3,TAM,SBRF,SBSP,"450,14",1
2022,3,TAM,SBRF,SBSP,452,1
2022,3,TAM,SBRF,SBSP,"453,87",1
2022,3,TAM,SBRF,SBSP,455,3
2022,3,TAM,SBRF,SBSP,"456,9",2
2022,3,TAM,SBRF,SBSP,"463,15",1
2022,3,TAM,SBRF,SBSP,"469,9",3
2022,3,TAM,SBRF,SBSP,"470,9",2
2022,3,TAM,SBRF,SBSP,"480,9",1
2022,3,TAM,SBRF,SBSP,"481,9",5
2022,3,TAM,SBRF,SBSP,"482,35",1
2022,3,TAM,SBRF,SBSP,"495,9",2
2022,3,TAM,SBRF,SBSP,"497,9",1
2022,3,TAM,SBRF,SBSP,"503,9",27
2022,3,TAM,SBRF,SBSP,"504,9",14
2022,3,TAM,SBRF,SBSP,"509,9",3
2022,3,TAM,SBRF,SBSP,"517,9",21
2022,3,TAM,SBRF,SBSP,"523,9",2
2022,3,TAM,SBRF,SBSP,"524,9",1
2022,3,TAM,SBRF,SBSP,"526,9",5
2022,3,TAM,SBRF,SBSP,"528,9",2
2022,3,TAM,SBRF,SBSP,"531,9",1
2022,3,TAM,SBRF,SBSP,532,4
2022,3,TAM,SBRF,SBSP,"533,9",1
2022,3,TAM,SBRF,SBSP,"540,9",7
2022,3,TAM,SBRF,SBSP,"545,9",1
2022,3,TAM,SBRF,SBSP,"547,9",443
2022,3,TAM,SBRF,SBSP,"547,91",7
2022,3,TAM,SBRF,SBSP,"548,9",2
2022,3,TAM,SBRF,SBSP,"551,89",1
2022,3,TAM,SBRF,SBSP,"551,9",90
2022,3,TAM,SBRF,SBSP,559,1
2022,3,TAM,SBRF,SBSP,"559,88",2
2022,3,TAM,SBRF,SBSP,"567,9",2
2022,3,TAM,SBRF,SBSP,"569,9",7
2022,3,TAM,SBRF,SBSP,"575,9",1
2022,3,TAM,SBRF,SBSP,"576,9",18
2022,3,TAM,SBRF,SBSP,"578,9",4
2022,3,TAM,SBRF,SBSP,"579,9",1
2022,3,TAM,SBRF,SBSP,588,3
2022,3,TAM,SBRF,SBSP,"592,89",1
2022,3,TAM,SBRF,SBSP,"596,9",4
2022,3,TAM,SBRF,SBSP,"605,9",2
2022,3,TAM,SBRF,SBSP,"606,9",2
2022,3,TAM,SBRF,SBSP,"607,9",2
2022,3,TAM,SBRF,SBSP,"620,9",47
2022,3,TAM,SBRF,SBSP,"626,9",111
2022,3,TAM,SBRF,SBSP,"626,91",1
2022,3,TAM,SBRF,SBSP,"630,9",24
2022,3,TAM,SBRF,SBSP,"641,92",3
2022,3,TAM,SBRF,SBSP,"642,9",9
2022,3,TAM,SBRF,SBSP,"643,9",2
2022,3,TAM,SBRF,SBSP,"646,9",6
2022,3,TAM,SBRF,SBSP,"650,9",6
2022,3,TAM,SBRF,SBSP,"651,9",1
2022,3,TAM,SBRF,SBSP,"652,9",2
2022,3,TAM,SBRF,SBSP,"661,9",4
2022,3,TAM,SBRF,SBSP,"665,9",6
2022,3,TAM,SBRF,SBSP,"666,9",6
2022,3,TAM,SBRF,SBSP,"667,9",47
2022,3,TAM,SBRF,SBSP,"669,9",12
2022,3,TAM,SBRF,SBSP,"669,91",1
2022,3,TAM,SBRF,SBSP,"671,88",1
2022,3,TAM,SBRF,SBSP,"671,89",2
2022,3,TAM,SBRF,SBSP,"671,9",46
2022,3,TAM,SBRF,SBSP,"675,9",4
2022,3,TAM,SBRF,SBSP,680,14
2022,3,TAM,SBRF,SBSP,"683,9",2
2022,3,TAM,SBRF,SBSP,"686,9",7
2022,3,TAM,SBRF,SBSP,"692,9",3
2022,3,TAM,SBRF,SBSP,"696,9",14
2022,3,TAM,SBRF,SBSP,"699,9",1
2022,3,TAM,SBRF,SBSP,712,3
2022,3,TAM,SBRF,SBSP,"712,9",24
2022,3,TAM,SBRF,SBSP,"723,14",1
2022,3,TAM,SBRF,SBSP,738,1
2022,3,TAM,SBRF,SBSP,"739,9",14
2022,3,TAM,SBRF,SBSP,"744,9",5
2022,3,TAM,SBRF,SBSP,"745,9",10
2022,3,TAM,SBRF,SBSP,"746,9",11
2022,3,TAM,SBRF,SBSP,747,1
2022,3,TAM,SBRF,SBSP,"750,9",16
2022,3,TAM,SBRF,SBSP,752,3
2022,3,TAM,SBRF,SBSP,"754,88",2
2022,3,TAM,SBRF,SBSP,764,1
2022,3,TAM,SBRF,SBSP,"765,9",2
2022,3,TAM,SBRF,SBSP,"766,9",6
2022,3,TAM,SBRF,SBSP,"767,9",1
2022,3,TAM,SBRF,SBSP,769,2
2022,3,TAM,SBRF,SBSP,"770,9",3
2022,3,TAM,SBRF,SBSP,"776,9",2
2022,3,TAM,SBRF,SBSP,"783,9",1
2022,3,TAM,SBRF,SBSP,"791,9",2
2022,3,TAM,SBRF,SBSP,"794,9",2
2022,3,TAM,SBRF,SBSP,"811,9",1
2022,3,TAM,SBRF,SBSP,812,1
2022,3,TAM,SBRF,SBSP,"812,9",7
2022,3,TAM,SBRF,SBSP,"817,88",1
2022,3,TAM,SBRF,SBSP,"817,9",12
2022,3,TAM,SBRF,SBSP,"821,9",2
2022,3,TAM,SBRF,SBSP,822,2
2022,3,TAM,SBRF,SBSP,"829,9",1
2022,3,TAM,SBRF,SBSP,"829,92",2
2022,3,TAM,SBRF,SBSP,"830,9",2
2022,3,TAM,SBRF,SBSP,"831,9",5
2022,3,TAM,SBRF,SBSP,"831,99",2
2022,3,TAM,SBRF,SBSP,"836,9",7
2022,3,TAM,SBRF,SBSP,"843,9",8
2022,3,TAM,SBRF,SBSP,"849,9",5
2022,3,TAM,SBRF,SBSP,"854,89",1
2022,3,TAM,SBRF,SBSP,"856,9",2
2022,3,TAM,SBRF,SBSP,"887,9",1
2022,3,TAM,SBRF,SBSP,"891,9",10
2022,3,TAM,SBRF,SBSP,"89,9",3
2022,3,TAM,SBRF,SBSP,"901,9",1
2022,3,TAM,SBRF,SBSP,"904,9",17
2022,3,TAM,SBRF,SBSP,"906,9",3
2022,3,TAM,SBRF,SBSP,"911,9",1
2022,3,TAM,SBRF,SBSP,"920,9",18
2022,3,TAM,SBRF,SBSP,922,2
2022,3,TAM,SBRF,SBSP,"924,9",13
2022,3,TAM,SBRF,SBSP,"931,9",1
2022,3,TAM,SBRF,SBSP,932,3
2022,3,TAM,SBRF,SBSP,"932,9",18
2022,3,TAM,SBRF,SBSP,"949,9",4
2022,3,TAM,SBRF,SBSP,"959,9",2
2022,3,TAM,SBRF,SBSP,"968,9",2
2022,3,TAM,SBRF,SBSP,"979,9",1
2022,3,TAM,SBRF,SBSP,"993,9",5
2022,3,TAM,SBRF,SBSP,"998,19",1
2022,3,TAM,SBRF,SBSP,"999,9",3
2022,4,AZU,SBRF,SBSP,"830,45",4
2022,4,AZU,SBRF,SBSP,"837,81",6
2022,4,AZU,SBRF,SBSP,"875,09",1
2022,4,AZU,SBRF,SBSP,"897,9",1
2022,4,AZU,SBRF,SBSP,"898,9",2
2022,4,AZU,SBRF,SBSP,"899,9",66
2022,4,AZU,SBRF,SBSP,"921,13",1
2022,4,AZU,SBRF,SBSP,"923,31",4
2022,4,AZU,SBRF,SBSP,"947,21",4
2022,4,AZU,SBRF,SBSP,"999,89",1
2022,4,AZU,SBRF,SBSP,"1022,9",5
2022,4,AZU,SBRF,SBSP,"1015,9",3
2022,4,AZU,SBRF,SBSP,"1063,9",2
2022,4,AZU,SBRF,SBSP,"1089,",1
2022,4,AZU,SBRF,SBSP,"1072,22",5
2022,4,AZU,SBRF,SBSP,"1134,9",2
2022,4,AZU,SBRF,SBSP,"1107,9",1
2022,4,AZU,SBRF,SBSP,"1162,47",6
2022,4,AZU,SBRF,SBSP,"1229,9",2
2022,4,AZU,SBRF,SBSP,"1252,9",8
2022,4,AZU,SBRF,SBSP,"808,9",5
2022,4,AZU,SBRF,SBSP,"807,9",1
2022,4,AZU,SBRF,SBSP,"794,91",2
2022,4,AZU,SBRF,SBSP,"797,31",4
2022,4,AZU,SBRF,SBSP,"756,9",7
2022,4,AZU,SBRF,SBSP,"769,46",1
2022,4,AZU,SBRF,SBSP,"763,9",2
2022,4,AZU,SBRF,SBSP,"714,09",2
2022,4,AZU,SBRF,SBSP,"712,9",5
2022,4,AZU,SBRF,SBSP,"687,89",4
2022,4,AZU,SBRF,SBSP,"686,9",20
2022,4,AZU,SBRF,SBSP,"701,65",2
2022,4,AZU,SBRF,SBSP,"695,9",1
2022,4,AZU,SBRF,SBSP,"692,89",1
2022,4,AZU,SBRF,SBSP,"675,66",4
2022,4,AZU,SBRF,SBSP,"635,9",35
2022,4,AZU,SBRF,SBSP,"654,55",4
2022,4,AZU,SBRF,SBSP,"651,2",1
2022,4,AZU,SBRF,SBSP,"628,8",4
2022,4,AZU,SBRF,SBSP,"627,9",27
2022,4,AZU,SBRF,SBSP,"627,89",3
2022,4,AZU,SBRF,SBSP,"623,9",3
2022,4,AZU,SBRF,SBSP,"622,9",9
2022,4,AZU,SBRF,SBSP,"633,37",2
2022,4,AZU,SBRF,SBSP,"614,47",1
2022,4,AZU,SBRF,SBSP,"607,9",11
2022,4,AZU,SBRF,SBSP,"607,85",7
2022,4,AZU,SBRF,SBSP,"617,9",9
2022,4,AZU,SBRF,SBSP,"592,9",4
2022,4,AZU,SBRF,SBSP,"543,16",3
2022,4,AZU,SBRF,SBSP,"542,91",1
2022,4,AZU,SBRF,SBSP,"558,83",3
2022,4,AZU,SBRF,SBSP,"533,34",1
2022,4,AZU,SBRF,SBSP,"528,43",3
